File,Result,Time
/2017-BuchwaldFried/counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005.smt2,unsat,0.10967874526977539
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Or32.Or32.store32.am_shl32.0001.smt2,unsat,54.51341414451599
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Shl32.Shr32.store32.am_shl32.0001.smt2,unsat,91.06388664245605
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.load32.Minus32.Or32.Shr32.store32.am_shl32.0001.smt2,unsat,258.6372594833374
/20170501-Heizmann-UltimateAutomizer/modulus_true-unreach-call_true-no-overflow.i_242.smt2,unsat,131.3718602657318
/20170531-Hansen-Check/division_by_zero.smt2,sat,0.06781268119812012
/20170531-Hansen-Check/division_by_zero0.smt2,unsat,0.025751829147338867
/20170531-Hansen-Check/division_by_zero1.smt2,unsat,0.02446722984313965
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.2.prop1_cc_ref_max.smt2,sat,0.04895210266113281
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.4.prop1_cc_ref_max.smt2,sat,0.09376120567321777
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v3_cc_ref_max.smt2,sat,0.034511566162109375
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v6_cc_reg_max.smt2,unsat,0.026824235916137695
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v7_cc_ref_max.smt2,sat,0.03177285194396973
/2018-Goel-hwbench/QF_BV_bv8_bv_h_CRC_cc_ref_max.smt2,sat,0.022948265075683594
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.1.prop1_cc_ref_max.smt2,sat,0.022642135620117188
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.2.prop1_cc_ref_max.smt2,sat,0.03386402130126953
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.1.prop1_cc_ref_max.smt2,sat,0.040702104568481445
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.2.prop1_cc_ref_max.smt2,sat,0.03827810287475586
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_loop_v_cc_ref_max.smt2,sat,0.027385950088500977
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_sym_ex_v_cc_ref_max.smt2,sat,0.018899917602539062
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_three_cc_ref_max.smt2,sat,0.01907515525817871
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_two_cc_reg_max.smt2,unsat,0.027594327926635742
/2018-Goel-hwbench/QF_BV_bv8_bv_v_Unidec_cc_ref_max.smt2,sat,0.039116621017456055
