File,Result,Time
/2017-BuchwaldFried/counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005.smt2,unsat,0.08498811721801758
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Or32.Or32.store32.am_shl32.0001.smt2,unsat,50.100473165512085
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Shl32.Shr32.store32.am_shl32.0001.smt2,unsat,102.35511684417725
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.load32.Minus32.Or32.Shr32.store32.am_shl32.0001.smt2,unsat,220.10717844963074
/20170501-Heizmann-UltimateAutomizer/modulus_true-unreach-call_true-no-overflow.i_242.smt2,unsat,66.35744380950928
/20170531-Hansen-Check/division_by_zero.smt2,sat,0.02542591094970703
/20170531-Hansen-Check/division_by_zero0.smt2,unsat,0.033899545669555664
/20170531-Hansen-Check/division_by_zero1.smt2,unsat,0.033232688903808594
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.2.prop1_cc_ref_max.smt2,sat,0.04302501678466797
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.4.prop1_cc_ref_max.smt2,sat,0.09383702278137207
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v3_cc_ref_max.smt2,sat,0.03823494911193848
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v6_cc_reg_max.smt2,unsat,0.024531126022338867
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v7_cc_ref_max.smt2,sat,0.039203643798828125
/2018-Goel-hwbench/QF_BV_bv8_bv_h_CRC_cc_ref_max.smt2,sat,0.024399518966674805
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.1.prop1_cc_ref_max.smt2,sat,0.03190326690673828
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.2.prop1_cc_ref_max.smt2,sat,0.03386855125427246
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.1.prop1_cc_ref_max.smt2,sat,0.029309988021850586
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.2.prop1_cc_ref_max.smt2,sat,0.03478360176086426
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_loop_v_cc_ref_max.smt2,sat,0.03354358673095703
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_sym_ex_v_cc_ref_max.smt2,sat,0.02300286293029785
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_three_cc_ref_max.smt2,sat,0.024299144744873047
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_two_cc_reg_max.smt2,unsat,0.035585880279541016
/2018-Goel-hwbench/QF_BV_bv8_bv_v_Unidec_cc_ref_max.smt2,sat,0.04211831092834473
/2018-Goel-hwbench/QF_BV_bv_bv_cyclic_scheduler.2.prop1_cc_ref_max.smt2,sat,0.03581881523132324
/2018-Goel-hwbench/QF_BV_bv_bv_cyclic_scheduler.4.prop1_cc_ref_max.smt2,sat,0.08973264694213867
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v2_cc_reg_max.smt2,unsat,0.01998734474182129
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v4_cc_ref_max.smt2,sat,0.04951071739196777
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v5_cc_ref_max.smt2,sat,0.027937650680541992
/2018-Goel-hwbench/QF_BV_bv_bv_h_TicTacToe_cc_reg_max.smt2,unsat,0.036216020584106445
/2018-Goel-hwbench/QF_BV_bv_bv_protocols.1.prop1_cc_ref_max.smt2,sat,0.03389859199523926
