File,Result,Time
/2017-BuchwaldFried/counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005.smt2,unsat,0.08981037139892578
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Or32.Or32.store32.am_shl32.0001.smt2,unsat,44.14291167259216
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.Add32.load32.Shl32.Shr32.store32.am_shl32.0001.smt2,unsat,58.46537375450134
/2017-BuchwaldFried/synthesis.dump.ia32_RorMem_base_index_scale_disp2--Add32.Add32.Add32.load32.Minus32.Or32.Shr32.store32.am_shl32.0001.smt2,unsat,189.51439833641052
/20170501-Heizmann-UltimateAutomizer/modulus_true-unreach-call_true-no-overflow.i_242.smt2,unsat,43.759117603302
/20170531-Hansen-Check/division_by_zero.smt2,sat,0.016603946685791016
/20170531-Hansen-Check/division_by_zero0.smt2,unsat,0.021241188049316406
/20170531-Hansen-Check/division_by_zero1.smt2,unsat,0.0163271427154541
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.2.prop1_cc_ref_max.smt2,sat,0.043450355529785156
/2018-Goel-hwbench/QF_BV_bv8_bv_cyclic_scheduler.4.prop1_cc_ref_max.smt2,sat,0.09082341194152832
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v3_cc_ref_max.smt2,sat,0.02119612693786621
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v6_cc_reg_max.smt2,unsat,0.029892683029174805
/2018-Goel-hwbench/QF_BV_bv8_bv_eq_sdp_v7_cc_ref_max.smt2,sat,0.030495166778564453
/2018-Goel-hwbench/QF_BV_bv8_bv_h_CRC_cc_ref_max.smt2,sat,0.03679943084716797
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.1.prop1_cc_ref_max.smt2,sat,0.027898073196411133
/2018-Goel-hwbench/QF_BV_bv8_bv_protocols.2.prop1_cc_ref_max.smt2,sat,0.02544426918029785
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.1.prop1_cc_ref_max.smt2,sat,0.035592079162597656
/2018-Goel-hwbench/QF_BV_bv8_bv_schedule_world.2.prop1_cc_ref_max.smt2,sat,0.026714086532592773
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_loop_v_cc_ref_max.smt2,sat,0.021110057830810547
/2018-Goel-hwbench/QF_BV_bv8_bv_sw_sym_ex_v_cc_ref_max.smt2,sat,0.03954052925109863
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_three_cc_ref_max.smt2,sat,0.021808862686157227
/2018-Goel-hwbench/QF_BV_bv8_bv_swap_two_cc_reg_max.smt2,unsat,0.01967000961303711
/2018-Goel-hwbench/QF_BV_bv8_bv_v_Unidec_cc_ref_max.smt2,sat,0.038973331451416016
/2018-Goel-hwbench/QF_BV_bv_bv_cyclic_scheduler.2.prop1_cc_ref_max.smt2,sat,0.033638954162597656
/2018-Goel-hwbench/QF_BV_bv_bv_cyclic_scheduler.4.prop1_cc_ref_max.smt2,sat,0.08069372177124023
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v2_cc_reg_max.smt2,unsat,0.02433323860168457
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v4_cc_ref_max.smt2,sat,0.04583168029785156
/2018-Goel-hwbench/QF_BV_bv_bv_eq_sdp_v5_cc_ref_max.smt2,sat,0.031231164932250977
