File,Result,Time
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1086.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1087.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1088.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1089.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_109.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1090.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1091.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1092.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1093.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1094.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1095.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1096.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1097.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1098.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1099.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_11.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_110.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1100.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1101.smt2,unsat,0.03
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1102.smt2,unsat,0.02
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1103.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1104.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1105.smt2,sat,0.09
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1106.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1107.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1108.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1109.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_111.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1110.smt2,sat,0.07
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1111.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1112.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1113.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1114.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1115.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1116.smt2,unsat,0.03
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1117.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1118.smt2,unsat,0.02
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1119.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_112.smt2,unsat,0.00
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1120.smt2,unsat,0.02
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1121.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1122.smt2,sat,0.02
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1123.smt2,unsat,0.01
/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1124.smt2,unsat,0.00
